order_id,customer_id,product_id,order_date,quantity,line_revenue,channel,source_system
ORD-002134,CUST-0069,SKU-0030,2026-05-11,15,34.5,ecommerce,Salesforce
ORD-002135,CUST-0069,SKU-0026,2026-02-09,17,105.4,ecommerce,Salesforce
ORD-002136,CUST-0069,SKU-0034,2026-02-09,15,33.0,ecommerce,Salesforce
ORD-002137,CUST-0069,SKU-0016,2026-02-09,13,156.0,ecommerce,Salesforce
ORD-002138,CUST-0069,SKU-0024,2026-07-06,7,24.5,ecommerce,Salesforce
ORD-002139,CUST-0069,SKU-0036,2026-07-06,14,46.2,ecommerce,Salesforce
ORD-002140,CUST-0069,SKU-0044,2026-07-06,6,53.4,ecommerce,Salesforce
ORD-002141,CUST-0069,SKU-0037,2026-07-06,19,58.9,rep,SAP
ORD-002142,CUST-0069,SKU-0055,2026-03-05,11,20.9,ecommerce,Salesforce
ORD-002143,CUST-0069,SKU-0047,2026-03-05,4,51.2,rep,SAP
ORD-002146,CUST-0069,SKU-0035,2025-11-18,11,25.3,rep,SAP
ORD-002148,CUST-0069,SKU-0028,2025-09-27,8,41.6,rep,SAP
ORD-002149,CUST-0069,SKU-0025,2025-09-27,2,7.0,ecommerce,Salesforce
ORD-002152,CUST-0069,SKU-0015,2026-04-15,12,78.0,ecommerce,Salesforce
ORD-002153,CUST-0069,SKU-0026,2026-04-15,4,24.8,rep,SAP
ORD-002155,CUST-0069,SKU-0026,2026-04-15,12,74.4,rep,SAP
ORD-002156,CUST-0069,SKU-0041,2026-04-15,11,49.5,rep,SAP
ORD-002159,CUST-0069,SKU-0001,2025-12-07,19,85.5,ecommerce,Salesforce
ORD-002161,CUST-0069,SKU-0051,2026-04-04,14,58.8,ecommerce,Salesforce
ORD-002162,CUST-0069,SKU-0047,2026-04-04,9,115.2,ecommerce,Salesforce
ORD-002164,CUST-0069,SKU-0007,2025-08-18,8,17.6,ecommerce,Salesforce
ORD-002165,CUST-0069,SKU-0020,2025-08-18,3,42.0,ecommerce,Salesforce
ORD-002166,CUST-0069,SKU-0032,2026-01-28,4,14.4,ecommerce,Salesforce
ORD-002167,CUST-0069,SKU-0002,2026-01-28,3,14.4,rep,SAP
ORD-002168,CUST-0069,SKU-0022,2026-01-28,2,16.0,rep,SAP
ORD-002169,CUST-0069,SKU-0055,2026-01-28,7,13.3,rep,SAP
ORD-002170,CUST-0069,SKU-0031,2026-01-28,10,65.0,rep,SAP
ORD-002171,CUST-0069,SKU-0001,2025-09-07,6,27.0,rep,SAP
ORD-002172,CUST-0069,SKU-0037,2025-09-07,7,21.7,ecommerce,Salesforce
ORD-002173,CUST-0069,SKU-0034,2025-09-07,8,17.6,ecommerce,Salesforce
ORD-002174,CUST-0069,SKU-0036,2025-09-07,10,33.0,ecommerce,Salesforce
ORD-002175,CUST-0070,SKU-0017,2025-12-08,6,108.0,ecommerce,Salesforce
ORD-002176,CUST-0070,SKU-0043,2025-12-08,14,47.6,ecommerce,Salesforce
ORD-002177,CUST-0070,SKU-0001,2025-12-08,3,13.5,ecommerce,Salesforce
ORD-002178,CUST-0070,SKU-0045,2025-12-08,20,130.0,ecommerce,Salesforce
ORD-002179,CUST-0070,SKU-0018,2025-12-08,12,72.0,rep,SAP
ORD-002180,CUST-0070,SKU-0021,2026-04-19,18,129.6,rep,SAP
ORD-002182,CUST-0070,SKU-0035,2026-04-19,15,34.5,ecommerce,Salesforce
ORD-002183,CUST-0070,SKU-0056,2026-02-20,5,57.5,rep,SAP
ORD-002184,CUST-0070,SKU-0010,2026-02-20,13,75.4,ecommerce,Salesforce
ORD-002186,CUST-0070,SKU-0041,2026-02-20,16,72.0,ecommerce,Salesforce
ORD-002187,CUST-0070,SKU-0057,2025-08-18,18,135.0,ecommerce,Salesforce
ORD-002188,CUST-0070,SKU-0033,2025-08-18,14,63.0,rep,SAP
ORD-002189,CUST-0070,SKU-0004,2025-08-18,12,38.4,rep,SAP
ORD-002190,CUST-0070,SKU-0044,2025-08-18,10,89.0,ecommerce,Salesforce
ORD-002191,CUST-0070,SKU-0003,2026-04-17,6,23.4,ecommerce,Salesforce
ORD-002192,CUST-0070,SKU-0043,2026-04-17,5,17.0,ecommerce,Salesforce
ORD-002193,CUST-0070,SKU-0025,2026-02-14,1,3.5,ecommerce,Salesforce
ORD-002195,CUST-0070,SKU-0036,2026-06-27,11,36.3,ecommerce,Salesforce
ORD-002196,CUST-0070,SKU-0034,2026-06-27,19,41.8,rep,SAP
ORD-002198,CUST-0070,SKU-0041,2026-06-27,5,22.5,ecommerce,Salesforce
ORD-002199,CUST-0070,SKU-0015,2026-04-15,15,97.5,ecommerce,Salesforce
ORD-002200,CUST-0070,SKU-0046,2026-04-15,5,57.5,ecommerce,Salesforce
ORD-002201,CUST-0070,SKU-0019,2026-04-15,11,93.5,ecommerce,Salesforce
ORD-002202,CUST-0070,SKU-0017,2026-04-15,16,288.0,rep,SAP
ORD-002203,CUST-0070,SKU-0042,2026-05-08,7,50.4,rep,SAP
ORD-002204,CUST-0070,SKU-0047,2026-05-08,7,89.6,ecommerce,Salesforce
ORD-002205,CUST-0070,SKU-0003,2025-12-12,9,35.1,ecommerce,Salesforce
ORD-002207,CUST-0070,SKU-0036,2025-12-12,6,19.8,ecommerce,Salesforce
ORD-002208,CUST-0070,SKU-0018,2025-12-12,9,54.0,ecommerce,Salesforce
ORD-002209,CUST-0071,SKU-0001,2025-10-29,2,9.0,rep,SAP
ORD-002210,CUST-0071,SKU-0057,2025-10-29,13,97.5,ecommerce,Salesforce
ORD-002211,CUST-0071,SKU-0026,2025-10-29,11,68.2,ecommerce,Salesforce
ORD-002212,CUST-0071,SKU-0040,2025-10-29,19,93.1,ecommerce,Salesforce
ORD-002215,CUST-0071,SKU-0032,2025-10-17,3,10.8,ecommerce,Salesforce
ORD-002217,CUST-0071,SKU-0059,2026-05-02,9,18.0,ecommerce,Salesforce
ORD-002218,CUST-0071,SKU-0001,2026-05-02,8,36.0,ecommerce,Salesforce
ORD-002219,CUST-0071,SKU-0010,2026-05-02,5,29.0,ecommerce,Salesforce
ORD-002220,CUST-0071,SKU-0018,2026-06-27,1,6.0,ecommerce,Salesforce
ORD-002221,CUST-0071,SKU-0002,2026-06-27,19,91.2,ecommerce,Salesforce
ORD-002222,CUST-0071,SKU-0054,2026-06-27,3,11.4,ecommerce,Salesforce
ORD-002223,CUST-0071,SKU-0011,2026-06-27,13,41.6,ecommerce,Salesforce
ORD-002224,CUST-0071,SKU-0040,2026-06-24,13,63.7,ecommerce,Salesforce
ORD-002225,CUST-0071,SKU-0016,2026-06-24,11,132.0,rep,SAP
ORD-002226,CUST-0071,SKU-0024,2026-06-24,15,52.5,ecommerce,Salesforce
ORD-002227,CUST-0071,SKU-0027,2026-06-24,6,25.2,ecommerce,Salesforce
ORD-002228,CUST-0071,SKU-0022,2026-06-24,19,152.0,rep,SAP
ORD-002229,CUST-0071,SKU-0053,2026-07-26,10,42.0,ecommerce,Salesforce
ORD-002230,CUST-0071,SKU-0016,2026-07-26,17,204.0,ecommerce,Salesforce
ORD-002231,CUST-0071,SKU-0032,2025-11-07,15,54.0,rep,SAP
ORD-002232,CUST-0071,SKU-0035,2025-11-07,18,41.4,ecommerce,Salesforce
ORD-002233,CUST-0071,SKU-0020,2025-11-07,20,280.0,ecommerce,Salesforce
ORD-002234,CUST-0071,SKU-0003,2025-08-22,1,3.9,ecommerce,Salesforce
ORD-002235,CUST-0071,SKU-0020,2025-08-22,2,28.0,ecommerce,Salesforce
ORD-002236,CUST-0071,SKU-0048,2025-08-22,12,74.4,ecommerce,Salesforce
ORD-002237,CUST-0071,SKU-0001,2025-08-22,10,45.0,ecommerce,Salesforce
ORD-002238,CUST-0071,SKU-0052,2025-08-22,7,35.0,ecommerce,Salesforce
ORD-002239,CUST-0071,SKU-0060,2026-07-22,16,72.0,ecommerce,Salesforce
ORD-002240,CUST-0071,SKU-0038,2025-12-05,18,99.0,ecommerce,Salesforce
ORD-002241,CUST-0071,SKU-0047,2025-12-05,5,64.0,ecommerce,Salesforce
ORD-002242,CUST-0071,SKU-0041,2025-12-05,14,63.0,rep,SAP
ORD-002244,CUST-0072,SKU-0013,2026-08-05,9,26.1,ecommerce,Salesforce
ORD-002246,CUST-0072,SKU-0036,2026-08-05,16,52.8,rep,SAP
ORD-002247,CUST-0072,SKU-0018,2025-08-31,16,96.0,ecommerce,Salesforce
ORD-002248,CUST-0072,SKU-0047,2025-08-31,18,230.4,ecommerce,Salesforce
ORD-002249,CUST-0072,SKU-0026,2025-08-31,19,117.8,ecommerce,Salesforce
ORD-002250,CUST-0072,SKU-0036,2026-01-31,14,46.2,ecommerce,Salesforce
ORD-002251,CUST-0072,SKU-0034,2026-01-31,12,26.4,ecommerce,Salesforce
ORD-002253,CUST-0072,SKU-0021,2026-06-23,7,50.4,rep,SAP
ORD-002254,CUST-0072,SKU-0057,2026-06-23,4,30.0,rep,SAP
ORD-002255,CUST-0072,SKU-0040,2026-04-30,6,29.4,rep,SAP
ORD-002260,CUST-0072,SKU-0028,2026-07-28,7,36.4,ecommerce,Salesforce
ORD-002261,CUST-0072,SKU-0002,2026-07-28,1,4.8,ecommerce,Salesforce
ORD-002262,CUST-0072,SKU-0001,2026-07-28,9,40.5,ecommerce,Salesforce
ORD-002263,CUST-0072,SKU-0017,2026-02-06,13,234.0,ecommerce,Salesforce
ORD-002264,CUST-0072,SKU-0044,2026-02-06,19,169.1,ecommerce,Salesforce
ORD-002265,CUST-0072,SKU-0017,2026-02-06,1,18.0,ecommerce,Salesforce
ORD-002266,CUST-0072,SKU-0049,2026-02-06,18,140.4,rep,SAP
ORD-002267,CUST-0072,SKU-0044,2026-06-03,16,142.4,rep,SAP
ORD-002268,CUST-0072,SKU-0049,2026-06-03,3,23.4,ecommerce,Salesforce
ORD-002269,CUST-0072,SKU-0041,2026-06-03,13,58.5,rep,SAP
ORD-002270,CUST-0072,SKU-0003,2026-06-03,11,42.9,ecommerce,Salesforce
ORD-002271,CUST-0072,SKU-0014,2026-06-03,20,110.0,ecommerce,Salesforce
ORD-002272,CUST-0072,SKU-0050,2025-10-11,1,3.5,rep,SAP
ORD-002274,CUST-0072,SKU-0003,2025-10-11,19,74.1,ecommerce,Salesforce
ORD-002275,CUST-0072,SKU-0028,2025-10-11,6,31.2,ecommerce,Salesforce
ORD-002276,CUST-0072,SKU-0020,2025-10-11,7,98.0,ecommerce,Salesforce
ORD-002277,CUST-0073,SKU-0003,2026-07-07,10,39.0,ecommerce,Salesforce
ORD-002279,CUST-0073,SKU-0019,2025-10-05,15,127.5,ecommerce,Salesforce
ORD-002280,CUST-0073,SKU-0058,2026-03-15,12,62.4,ecommerce,Salesforce
ORD-002282,CUST-0073,SKU-0021,2026-07-13,4,28.8,ecommerce,Salesforce
ORD-002283,CUST-0073,SKU-0055,2026-07-13,18,34.2,ecommerce,Salesforce
ORD-002284,CUST-0073,SKU-0037,2026-07-13,4,12.4,ecommerce,Salesforce
ORD-002285,CUST-0073,SKU-0024,2025-10-21,12,42.0,ecommerce,Salesforce
ORD-002287,CUST-0073,SKU-0055,2025-10-21,7,13.3,ecommerce,Salesforce
ORD-002288,CUST-0073,SKU-0036,2026-04-09,18,59.4,rep,SAP
ORD-002290,CUST-0073,SKU-0032,2026-05-23,8,28.8,rep,SAP
ORD-002291,CUST-0073,SKU-0003,2026-05-23,11,42.9,rep,SAP
ORD-002292,CUST-0073,SKU-0021,2026-07-16,16,115.2,ecommerce,Salesforce
ORD-002293,CUST-0073,SKU-0042,2026-07-16,6,43.2,ecommerce,Salesforce
ORD-002294,CUST-0073,SKU-0041,2026-07-16,20,90.0,ecommerce,Salesforce
ORD-002295,CUST-0073,SKU-0003,2025-09-19,12,46.8,ecommerce,Salesforce
ORD-002297,CUST-0073,SKU-0055,2026-04-04,11,20.9,ecommerce,Salesforce
ORD-002299,CUST-0073,SKU-0034,2026-04-04,11,24.2,rep,SAP
ORD-002300,CUST-0073,SKU-0016,2026-04-04,11,132.0,ecommerce,Salesforce
ORD-002301,CUST-0073,SKU-0027,2026-04-04,20,84.0,rep,SAP
ORD-002302,CUST-0074,SKU-0054,2026-01-05,18,68.4,ecommerce,Salesforce
ORD-002303,CUST-0074,SKU-0020,2026-01-05,10,140.0,ecommerce,Salesforce
ORD-002304,CUST-0074,SKU-0032,2026-06-27,8,28.8,ecommerce,Salesforce
ORD-002305,CUST-0074,SKU-0030,2026-06-27,18,41.4,ecommerce,Salesforce
ORD-002306,CUST-0074,SKU-0041,2026-06-27,18,81.0,rep,SAP
ORD-002307,CUST-0074,SKU-0030,2025-11-11,18,41.4,ecommerce,Salesforce
ORD-002308,CUST-0074,SKU-0023,2025-11-11,2,27.0,rep,SAP
ORD-002309,CUST-0074,SKU-0041,2025-11-11,14,63.0,ecommerce,Salesforce
ORD-002310,CUST-0074,SKU-0001,2025-11-07,3,13.5,ecommerce,Salesforce
ORD-002312,CUST-0074,SKU-0001,2025-12-22,11,49.5,rep,SAP
ORD-002313,CUST-0074,SKU-0023,2025-12-30,18,243.0,ecommerce,Salesforce
ORD-002315,CUST-0074,SKU-0002,2025-12-30,3,14.4,ecommerce,Salesforce
ORD-002316,CUST-0074,SKU-0052,2025-12-30,16,80.0,ecommerce,Salesforce
ORD-002317,CUST-0074,SKU-0021,2026-03-03,8,57.6,ecommerce,Salesforce
ORD-002318,CUST-0074,SKU-0044,2026-03-03,20,178.0,rep,SAP
ORD-002319,CUST-0074,SKU-0027,2025-12-03,15,63.0,ecommerce,Salesforce
ORD-002320,CUST-0074,SKU-0002,2026-02-19,18,86.4,rep,SAP
ORD-002321,CUST-0074,SKU-0036,2026-02-19,11,36.3,ecommerce,Salesforce
ORD-002322,CUST-0074,SKU-0044,2026-02-19,7,62.3,ecommerce,Salesforce
ORD-002323,CUST-0074,SKU-0026,2026-02-19,13,80.6,ecommerce,Salesforce
ORD-002325,CUST-0074,SKU-0041,2025-08-19,1,4.5,ecommerce,Salesforce
ORD-002326,CUST-0074,SKU-0033,2025-08-19,15,67.5,rep,SAP
ORD-002327,CUST-0074,SKU-0023,2025-08-19,12,162.0,rep,SAP
ORD-002328,CUST-0074,SKU-0060,2025-08-19,20,90.0,ecommerce,Salesforce
ORD-002329,CUST-0074,SKU-0032,2025-08-19,2,7.2,rep,SAP
ORD-002330,CUST-0074,SKU-0003,2025-10-27,3,11.7,ecommerce,Salesforce
ORD-002331,CUST-0074,SKU-0028,2025-10-22,6,31.2,ecommerce,Salesforce
ORD-002332,CUST-0074,SKU-0020,2025-10-22,20,280.0,ecommerce,Salesforce
ORD-002333,CUST-0074,SKU-0056,2025-10-22,6,69.0,ecommerce,Salesforce
ORD-002334,CUST-0074,SKU-0020,2026-03-11,3,42.0,rep,SAP
ORD-002335,CUST-0074,SKU-0035,2026-03-11,4,9.2,rep,SAP
ORD-002336,CUST-0075,SKU-0022,2025-11-06,1,8.0,ecommerce,Salesforce
ORD-002337,CUST-0075,SKU-0043,2025-11-06,17,57.8,rep,SAP
ORD-002338,CUST-0075,SKU-0022,2025-10-31,20,160.0,rep,SAP
ORD-002339,CUST-0075,SKU-0020,2025-12-27,8,112.0,ecommerce,Salesforce
ORD-002340,CUST-0075,SKU-0026,2025-12-27,1,6.2,ecommerce,Salesforce
ORD-002343,CUST-0075,SKU-0026,2026-03-02,17,105.4,rep,SAP
ORD-002344,CUST-0075,SKU-0043,2026-03-02,12,40.8,rep,SAP
ORD-002345,CUST-0075,SKU-0025,2026-03-02,13,45.5,ecommerce,Salesforce
ORD-002346,CUST-0075,SKU-0014,2026-04-13,14,77.0,rep,SAP
ORD-002347,CUST-0075,SKU-0023,2026-04-13,13,175.5,ecommerce,Salesforce
ORD-002348,CUST-0075,SKU-0035,2025-12-01,15,34.5,ecommerce,Salesforce
ORD-002352,CUST-0075,SKU-0025,2026-05-16,12,42.0,ecommerce,Salesforce
ORD-002353,CUST-0075,SKU-0001,2026-05-16,5,22.5,rep,SAP
ORD-002354,CUST-0075,SKU-0060,2026-05-16,12,54.0,ecommerce,Salesforce
ORD-002355,CUST-0075,SKU-0030,2026-05-16,12,27.6,ecommerce,Salesforce
ORD-002356,CUST-0075,SKU-0035,2025-09-02,14,32.2,rep,SAP
ORD-002358,CUST-0075,SKU-0032,2025-09-02,15,54.0,rep,SAP
ORD-002359,CUST-0075,SKU-0020,2025-09-02,20,280.0,ecommerce,Salesforce
ORD-002360,CUST-0075,SKU-0015,2025-09-02,5,32.5,ecommerce,Salesforce
ORD-002361,CUST-0075,SKU-0016,2026-03-08,1,12.0,rep,SAP
ORD-002363,CUST-0075,SKU-0032,2026-07-17,20,72.0,rep,SAP
ORD-002365,CUST-0075,SKU-0041,2026-07-17,11,49.5,ecommerce,Salesforce
ORD-002368,CUST-0076,SKU-0020,2026-03-02,9,126.0,ecommerce,Salesforce
ORD-002370,CUST-0076,SKU-0018,2025-11-29,13,78.0,ecommerce,Salesforce
ORD-002371,CUST-0076,SKU-0025,2025-09-17,11,38.5,rep,SAP
ORD-002372,CUST-0076,SKU-0026,2025-09-17,14,86.8,ecommerce,Salesforce
ORD-002373,CUST-0076,SKU-0035,2026-02-12,13,29.9,ecommerce,Salesforce
ORD-002374,CUST-0076,SKU-0034,2025-12-05,6,13.2,ecommerce,Salesforce
ORD-002375,CUST-0076,SKU-0007,2025-12-05,3,6.6,ecommerce,Salesforce
ORD-002376,CUST-0076,SKU-0035,2025-12-05,3,6.9,rep,SAP
ORD-002377,CUST-0076,SKU-0001,2026-07-30,16,72.0,ecommerce,Salesforce
ORD-002378,CUST-0076,SKU-0024,2026-07-30,12,42.0,ecommerce,Salesforce
ORD-002379,CUST-0076,SKU-0043,2025-10-30,3,10.2,rep,SAP
ORD-002381,CUST-0076,SKU-0040,2025-10-30,10,49.0,ecommerce,Salesforce
ORD-002382,CUST-0076,SKU-0044,2026-06-16,9,80.1,ecommerce,Salesforce
ORD-002383,CUST-0076,SKU-0044,2026-06-16,8,71.2,ecommerce,Salesforce
ORD-002386,CUST-0077,SKU-0022,2026-04-24,15,120.0,ecommerce,Salesforce
ORD-002387,CUST-0077,SKU-0002,2026-04-24,4,19.2,rep,SAP
ORD-002388,CUST-0077,SKU-0045,2025-09-13,11,71.5,ecommerce,Salesforce
ORD-002389,CUST-0077,SKU-0047,2025-09-13,18,230.4,rep,SAP
ORD-002390,CUST-0077,SKU-0058,2025-09-13,16,83.2,ecommerce,Salesforce
ORD-002392,CUST-0077,SKU-0032,2026-02-23,15,54.0,ecommerce,Salesforce
ORD-002393,CUST-0077,SKU-0019,2026-08-04,6,51.0,rep,SAP
ORD-002394,CUST-0077,SKU-0016,2026-08-04,2,24.0,rep,SAP
ORD-002395,CUST-0077,SKU-0016,2026-08-04,6,72.0,ecommerce,Salesforce
ORD-002396,CUST-0077,SKU-0057,2026-08-04,20,150.0,ecommerce,Salesforce
ORD-002397,CUST-0077,SKU-0034,2026-04-11,17,37.4,ecommerce,Salesforce
ORD-002398,CUST-0077,SKU-0037,2026-04-11,2,6.2,ecommerce,Salesforce
ORD-002399,CUST-0077,SKU-0024,2026-04-11,10,35.0,ecommerce,Salesforce
ORD-002401,CUST-0077,SKU-0034,2026-04-11,19,41.8,ecommerce,Salesforce
ORD-002402,CUST-0077,SKU-0043,2026-07-06,19,64.6,ecommerce,Salesforce
ORD-002403,CUST-0077,SKU-0027,2026-05-05,13,54.6,ecommerce,Salesforce
ORD-002404,CUST-0077,SKU-0040,2026-05-05,18,88.2,rep,SAP
ORD-002405,CUST-0077,SKU-0043,2026-06-30,2,6.8,ecommerce,Salesforce
ORD-002407,CUST-0077,SKU-0016,2026-06-30,18,216.0,ecommerce,Salesforce
ORD-002409,CUST-0077,SKU-0018,2025-12-17,6,36.0,rep,SAP
ORD-002410,CUST-0077,SKU-0059,2025-12-17,10,20.0,ecommerce,Salesforce
ORD-002411,CUST-0078,SKU-0020,2026-06-30,1,14.0,rep,SAP
ORD-002413,CUST-0078,SKU-0041,2025-12-23,20,90.0,ecommerce,Salesforce
ORD-002415,CUST-0078,SKU-0001,2025-09-23,6,27.0,ecommerce,Salesforce
ORD-002417,CUST-0078,SKU-0033,2026-06-26,4,18.0,rep,SAP
ORD-002418,CUST-0078,SKU-0022,2026-06-26,20,160.0,ecommerce,Salesforce
ORD-002420,CUST-0078,SKU-0025,2026-04-17,11,38.5,ecommerce,Salesforce
ORD-002421,CUST-0078,SKU-0027,2026-04-17,1,4.2,ecommerce,Salesforce
ORD-002424,CUST-0078,SKU-0043,2026-04-17,5,17.0,ecommerce,Salesforce
ORD-002425,CUST-0078,SKU-0059,2026-05-16,11,22.0,ecommerce,Salesforce
ORD-002426,CUST-0078,SKU-0059,2026-05-16,4,8.0,ecommerce,Salesforce
ORD-002428,CUST-0078,SKU-0005,2025-12-28,17,57.8,ecommerce,Salesforce
ORD-002429,CUST-0078,SKU-0027,2025-12-28,1,4.2,ecommerce,Salesforce
ORD-002430,CUST-0078,SKU-0059,2025-12-28,5,10.0,rep,SAP
ORD-002431,CUST-0078,SKU-0057,2025-09-27,11,82.5,ecommerce,Salesforce
ORD-002434,CUST-0078,SKU-0043,2026-05-13,10,34.0,ecommerce,Salesforce
ORD-002435,CUST-0078,SKU-0020,2026-05-13,14,196.0,ecommerce,Salesforce
ORD-002437,CUST-0078,SKU-0003,2025-08-09,16,62.4,rep,SAP
ORD-002438,CUST-0078,SKU-0020,2025-09-30,11,154.0,ecommerce,Salesforce
ORD-002439,CUST-0078,SKU-0047,2025-09-30,1,12.8,ecommerce,Salesforce
ORD-002441,CUST-0078,SKU-0019,2026-05-29,14,119.0,ecommerce,Salesforce
ORD-002442,CUST-0078,SKU-0017,2026-05-29,5,90.0,ecommerce,Salesforce
ORD-002443,CUST-0079,SKU-0047,2026-01-01,14,179.2,ecommerce,Salesforce
ORD-002444,CUST-0079,SKU-0041,2026-01-01,19,85.5,ecommerce,Salesforce
ORD-002445,CUST-0079,SKU-0020,2026-01-01,8,112.0,ecommerce,Salesforce
ORD-002446,CUST-0079,SKU-0044,2025-12-12,13,115.7,ecommerce,Salesforce
ORD-002447,CUST-0079,SKU-0020,2025-10-03,1,14.0,ecommerce,Salesforce
ORD-002448,CUST-0079,SKU-0020,2025-10-03,12,168.0,ecommerce,Salesforce
ORD-002449,CUST-0079,SKU-0018,2025-10-03,7,42.0,rep,SAP
ORD-002450,CUST-0079,SKU-0022,2025-10-03,16,128.0,ecommerce,Salesforce
ORD-002451,CUST-0079,SKU-0041,2025-10-03,15,67.5,ecommerce,Salesforce
ORD-002452,CUST-0079,SKU-0037,2025-09-06,4,12.4,rep,SAP
ORD-002453,CUST-0079,SKU-0024,2025-09-06,16,56.0,rep,SAP
ORD-002454,CUST-0079,SKU-0017,2025-09-06,8,144.0,ecommerce,Salesforce
ORD-002455,CUST-0079,SKU-0033,2025-09-06,9,40.5,ecommerce,Salesforce
ORD-002457,CUST-0079,SKU-0020,2026-05-16,9,126.0,rep,SAP
ORD-002458,CUST-0079,SKU-0057,2026-05-16,17,127.5,rep,SAP
ORD-002459,CUST-0079,SKU-0002,2026-05-16,10,48.0,ecommerce,Salesforce
ORD-002460,CUST-0079,SKU-0060,2026-05-16,18,81.0,rep,SAP
ORD-002462,CUST-0079,SKU-0021,2025-08-08,18,129.6,ecommerce,Salesforce
ORD-002463,CUST-0079,SKU-0020,2025-08-08,10,140.0,rep,SAP
ORD-002464,CUST-0079,SKU-0044,2026-07-29,19,169.1,ecommerce,Salesforce
ORD-002465,CUST-0079,SKU-0022,2026-07-29,11,88.0,ecommerce,Salesforce
ORD-002466,CUST-0079,SKU-0060,2026-07-29,11,49.5,ecommerce,Salesforce
ORD-002468,CUST-0079,SKU-0001,2025-11-19,18,81.0,ecommerce,Salesforce
ORD-002469,CUST-0079,SKU-0014,2025-11-19,12,66.0,ecommerce,Salesforce
ORD-002470,CUST-0079,SKU-0027,2025-11-19,4,16.8,rep,SAP
ORD-002472,CUST-0079,SKU-0057,2026-06-16,20,150.0,ecommerce,Salesforce
ORD-002473,CUST-0079,SKU-0040,2025-12-08,6,29.4,ecommerce,Salesforce
ORD-002474,CUST-0080,SKU-0057,2026-04-14,11,82.5,ecommerce,Salesforce
ORD-002476,CUST-0080,SKU-0047,2026-03-26,4,51.2,rep,SAP
ORD-002477,CUST-0080,SKU-0021,2026-03-26,6,43.2,ecommerce,Salesforce
ORD-002478,CUST-0080,SKU-0022,2026-03-26,5,40.0,ecommerce,Salesforce
ORD-002479,CUST-0080,SKU-0019,2026-03-26,4,34.0,rep,SAP
ORD-002480,CUST-0080,SKU-0057,2026-03-26,14,105.0,ecommerce,Salesforce
ORD-002481,CUST-0080,SKU-0034,2025-10-27,2,4.4,ecommerce,Salesforce
ORD-002482,CUST-0080,SKU-0007,2025-10-27,3,6.6,rep,SAP
ORD-002483,CUST-0080,SKU-0041,2025-10-27,8,36.0,ecommerce,Salesforce
ORD-002484,CUST-0080,SKU-0046,2025-10-27,18,207.0,rep,SAP
ORD-002487,CUST-0080,SKU-0017,2026-06-05,20,360.0,ecommerce,Salesforce
ORD-002488,CUST-0080,SKU-0002,2026-06-05,7,33.6,ecommerce,Salesforce
ORD-002489,CUST-0080,SKU-0059,2026-06-05,19,38.0,ecommerce,Salesforce
ORD-002490,CUST-0080,SKU-0035,2025-09-03,4,9.2,ecommerce,Salesforce
ORD-002492,CUST-0080,SKU-0033,2025-10-10,20,90.0,ecommerce,Salesforce
ORD-002493,CUST-0080,SKU-0003,2025-10-10,17,66.3,ecommerce,Salesforce
ORD-002495,CUST-0080,SKU-0020,2026-01-24,17,238.0,ecommerce,Salesforce
ORD-002496,CUST-0080,SKU-0047,2026-01-24,11,140.8,ecommerce,Salesforce
ORD-002497,CUST-0080,SKU-0022,2026-01-24,1,8.0,ecommerce,Salesforce
ORD-002498,CUST-0080,SKU-0059,2026-01-24,1,2.0,ecommerce,Salesforce
ORD-002500,CUST-0080,SKU-0059,2026-06-29,20,40.0,ecommerce,Salesforce
ORD-002501,CUST-0080,SKU-0025,2026-06-29,17,59.5,ecommerce,Salesforce
ORD-002502,CUST-0080,SKU-0043,2026-06-29,5,17.0,ecommerce,Salesforce
